days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
4.5,0.1,5.46494089778824,5.14873197024865,1,0,229474,1,0,1.37526970924998e-06
3.5,0.1,3.54832898462881,9.12691585496049,0,1,229729.9,1,0,0.0165551188517518
5.6,0.1,5.65394176630999,9.5367673961186,0,1,229738,1,0,3.62380838910213e-08
7.19999999999999,0.1,8.50297540619467,7.70037608602694,1,0,229743,1,0,0.00164103591489317
3.4,0.1,3.44321346765261,5.25970205854124,0,1,230204.9,1,0,4.55984799853189e-08
6.09999999999999,0.1,7.97259217541996,8.67791053567278,1,0,230246,1,0,2.35360608244407e-07
3.9,0.1,3.91968251570096,7.78395707087887,0,1,230864.9,1,0,1.09517778152038e-08
4.2,0.1,3.33732340503463,7.62227872510474,1,0,232082,0,0,0.000155284017611374
6.49999999999999,0.1,5.8479763364469,9.17401042660192,1,0,232342,0,0,1.4278395964271
12.6,0.1,12.6019836275316,5.82854745074467,0,1,234292.9,1,0,0.00636373761364741
2.9,0.1,2.98172025242693,6.16235447939677,0,1,234450.1,1,0,0.0296926702040149
6.49999999999999,0.1,7.0549054958591,5.39456237975378,1,0,234687,1,0,0.428562454949769
5.1,0.1,5.83502589465239,9.59327914574446,1,0,234729,0,0,1.4403196370703e-12
8.39999999999999,0.1,8.99737187842531,7.77675442295082,1,0,238397,1,0,6.37660764265844e-06
6.29999999999999,0.1,5.89548944205158,9.0129316567727,1,0,241408,0,0,0.0881460663149148
4.4,0.1,4.40609852085534,8.54651049209182,0,1,242404.5,1,0,2.1686681127637e-16
6.19999999999999,0.1,5.77290665477578,9.12681965314074,1,0,245336,0,0,0.00267301419842939
5.3,0.1,5.25652762946374,8.83958893736643,1,0,245828,0,0,2.36808289619503e-16
5.8,0.1,3.17938067060472,6.48032805993351,1,0,245903,0,0,1.2336852915609
4.2,0.1,4.24432970824219,6.62853025152987,0,1,248761.1,1,0,0.310092059341204
5.99999999999999,0.1,11.0310118242426,7.62260176498891,1,0,249300,1,0,0.440058162684153
5.8,0.1,5.88980970499467,7.44669490831418,0,1,249399.9,1,0,0.314845593762056
4.3,0.1,5.93471064475113,8.30934842088179,1,0,249961,1,0,0.0401673826348239
4.1,0.1,4.12001527053596,7.66039546569735,0,1,250745,1,0,6.25314215791411e-08
5.3,0.1,3.30507550544822,6.65836188889682,1,0,251737,0,0,4.80774429447957e-11
7.99999999999999,0.1,10.0677888107405,9.80433487423761,1,0,252091,1,0,1.15045144259304e-30
4.8,0.1,4.80995160324722,9.69154215899846,0,1,252181.9,1,0,1.18136958344911e-07
4.3,0.1,4.39237893167504,5.67793433543145,0,1,255817.7,1,0,0.400050045389984
6.29999999999999,0.1,6.29674609328549,7.13059102373481,1,0,255873,0,0,0.168791810965577
8.69999999999999,0.1,12.2376400406463,5.61384255793107,1,0,258192,0,0,0.0985118006064745
4.4,0.1,5.33401949041945,5.3046583361957,1,0,259380,0,0,0.123096038433396
3.5,0.1,4.76496748541749,5.36836857286344,1,0,260735,1,0,0.20754229095245
5.99999999999999,0.1,6.42472762441287,5.62943102502853,1,0,262858,1,0,0.0269650407068687
4.6,0.1,4.66534345158215,7.57763960682756,0,1,263170.7,1,0,0.0149595701198018
